invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_date_year,invoice_date_month,due_date_year,due_date_month
Inv-815100,So-731627,C0079,Del001,2021-05-28,2021-07-27,39230,7061.4,46291.4,Paid,2021,5,2021,7
Inv-879351,So-995940,C0091,Pun001,2023-05-08,2023-06-22,419010,102226.8,521236.8,Partially Paid,2023,5,2023,6
Inv-295602,So-446533,C0131,Hyd001,2020-11-26,2020-12-26,1495300,415929.00000000006,1911229.0,Paid,2020,11,2020,12
Inv-664157,So-927812,C0368,Chn001,2023-02-12,2023-03-14,2121090,577566.2000000001,2698656.2,Paid,2023,2,2023,3
Inv-557301,So-673467,C0453,Chn001,2021-12-03,2022-01-02,1992450,552656.0000000001,2545106.0,Paid,2021,12,2022,1
Inv-316960,So-988688,C0116,Del001,2024-03-10,2024-04-24,1455470,404574.6,1860044.6,Paid,2024,3,2024,4
Inv-173416,So-427627,C0026,Hyd001,2019-01-16,2019-03-17,1779710,494617.8000000001,2274327.8,Unpaid,2019,1,2019,3
Inv-574966,So-717011,C0297,Chn001,2023-10-06,2023-10-21,1590000,442590.0,2032590.0,Partially Paid,2023,10,2023,10
Inv-211418,So-356945,C0390,Del001,2019-11-13,2019-12-13,3188690,888929.2000000002,4077619.2,Unpaid,2019,11,2019,12
Inv-482095,So-226992,C0074,Kol001,2022-08-08,2022-10-07,682000,187720.00000000003,869720.0,Partially Paid,2022,8,2022,10
Inv-244339,So-623240,C0149,Ahm001,2020-04-14,2020-05-14,298400,77552.0,375952.0,Paid,2020,4,2020,5
Inv-746839,So-233005,C0242,Chn001,2019-10-13,2019-11-12,216500,54300.00000000001,270800.0,Paid,2019,10,2019,11
Inv-632014,So-130135,C0361,Hyd001,2019-11-28,2020-01-12,3205980,894481.4000000001,4100461.4,Paid,2019,11,2020,1
Inv-739800,So-377589,C0141,Ahm001,2019-04-18,2019-06-17,1816550,492254.0,2308804.0,Unpaid,2019,4,2019,6
Inv-822518,So-972782,C0066,Hyd001,2019-05-29,2019-07-28,1772350,494373.00000000006,2266723.0,Partially Paid,2019,5,2019,7
Inv-917726,So-233978,C0367,Chn001,2019-04-17,2019-06-16,1973570,548302.6000000001,2521872.6,Paid,2019,4,2019,6
Inv-801491,So-911758,C0016,Del001,2023-05-11,2023-06-25,769870,202256.60000000003,972126.6,Partially Paid,2023,5,2023,6
Inv-487371,So-805435,C0276,Kol001,2023-12-20,2024-02-03,641650,166317.0,807967.0,Paid,2023,12,2024,2
Inv-517839,So-529213,C0377,Chn001,2024-02-08,2024-03-24,3109780,867915.4,3977695.4,Paid,2024,2,2024,3
Inv-486040,So-884286,C0374,Pun001,2024-12-20,2025-01-19,577350,141258.0,718608.0,Paid,2024,12,2025,1
Inv-603879,So-567206,C0491,Chn001,2021-09-01,2021-10-31,1989540,543692.2000000001,2533232.2,Paid,2021,9,2021,10
Inv-975160,So-784550,C0301,Kol001,2024-09-03,2024-10-03,3233770,890958.6000000001,4124728.6,Paid,2024,9,2024,10
Inv-483390,So-556878,C0139,Ahm001,2023-06-06,2023-06-21,1222340,327676.20000000007,1550016.2,Paid,2023,6,2023,6
Inv-990298,So-758082,C0160,Ahm001,2023-08-02,2023-09-01,2407200,663376.0000000001,3070576.0,Partially Paid,2023,8,2023,9
Inv-327063,So-357999,C0182,Kol001,2019-08-22,2019-10-06,11600,2088.0,13688.0,Paid,2019,8,2019,10
Inv-623660,So-978960,C0152,Chn001,2020-03-31,2020-04-15,2543200,681226.0,3224426.0,Paid,2020,3,2020,4
Inv-701674,So-281128,C0372,Hyd001,2019-05-03,2019-07-02,2653900,741327.0000000001,3395227.0,Paid,2019,5,2019,7
Inv-777754,So-975471,C0167,Hyd001,2024-09-01,2024-10-01,377720,103979.6,481699.6,Paid,2024,9,2024,10
Inv-578894,So-788076,C0040,Del001,2019-04-25,2019-05-10,1665300,466284.00000000006,2131584.0,Paid,2019,4,2019,5
Inv-913406,So-562841,C0406,Pun001,2022-10-28,2022-11-27,2166850,591803.0000000001,2758653.0,Paid,2022,10,2022,11
Inv-230835,So-531691,C0489,Chn001,2021-02-08,2021-03-10,189100,34038.0,223138.0,Paid,2021,2,2021,3
Inv-682592,So-843401,C0021,Hyd001,2019-05-09,2019-05-24,360150,97947.0,458097.0,Paid,2019,5,2019,5
Inv-719611,So-420388,C0034,Pun001,2022-01-28,2022-02-12,549920,143950.6,693870.6,Paid,2022,1,2022,2
Inv-306092,So-548449,C0184,Chn001,2022-06-24,2022-07-09,2314780,637805.4000000001,2952585.4,Paid,2022,6,2022,7
Inv-531267,So-919303,C0185,Pun001,2020-08-25,2020-09-24,1485960,399212.8,1885172.8,Paid,2020,8,2020,9
Inv-948684,So-178192,C0199,Ahm001,2021-01-06,2021-02-20,810990,194173.2,1005163.2,Unpaid,2021,1,2021,2
Inv-755556,So-104814,C0378,Del001,2024-11-16,2024-12-16,707850,197238.00000000003,905088.0,Paid,2024,11,2024,12
Inv-506618,So-692444,C0385,Ahm001,2023-01-01,2023-02-15,1436320,401337.6,1837657.6,Paid,2023,1,2023,2
Inv-222992,So-334342,C0373,Hyd001,2021-06-26,2021-07-11,1754770,486558.6,2241328.6,Partially Paid,2021,6,2021,7
Inv-989850,So-807381,C0064,Kol001,2019-05-31,2019-07-15,604630,168828.4,773458.4,Paid,2019,5,2019,7
Inv-881898,So-711516,C0278,Ahm001,2021-08-23,2021-10-07,1889700,511441.00000000006,2401141.0,Partially Paid,2021,8,2021,10
Inv-974624,So-149986,C0244,Kol001,2021-07-06,2021-09-04,2347150,643942.0,2991092.0,Paid,2021,7,2021,9
Inv-953143,So-539906,C0006,Ahm001,2019-08-12,2019-10-11,774180,211102.4,985282.4,Paid,2019,8,2019,10
Inv-838251,So-251436,C0236,Kol001,2020-04-12,2020-04-27,283700,79436.00000000001,363136.0,Paid,2020,4,2020,4
Inv-332612,So-711870,C0354,Hyd001,2021-10-30,2021-11-29,152720,42189.600000000006,194909.6,Paid,2021,10,2021,11
Inv-653431,So-326485,C0403,Kol001,2022-12-15,2023-01-14,467500,103360.0,570860.0,Paid,2022,12,2023,1
Inv-468087,So-406994,C0305,Del001,2021-05-09,2021-05-24,252120,62891.600000000006,315011.6,Paid,2021,5,2021,5
Inv-587209,So-785547,C0322,Ahm001,2024-09-14,2024-11-13,2265100,626978.0000000001,2892078.0,Paid,2024,9,2024,11
Inv-315477,So-168381,C0229,Hyd001,2021-03-22,2021-05-06,816550,227619.00000000003,1044169.0,Paid,2021,3,2021,5
Inv-427643,So-891334,C0297,Chn001,2021-03-28,2021-04-12,1105740,278343.2,1384083.2,Unpaid,2021,3,2021,4
Inv-181328,So-127160,C0337,Del001,2023-02-19,2023-03-21,2272000,632960.0000000001,2904960.0,Paid,2023,2,2023,3
Inv-534070,So-106008,C0066,Hyd001,2020-03-16,2020-05-15,2852590,791126.2000000001,3643716.2,Paid,2020,3,2020,5
Inv-893828,So-813610,C0040,Del001,2023-10-14,2023-10-29,742000,191440.00000000003,933440.0,Paid,2023,10,2023,10
Inv-735201,So-351824,C0428,Del001,2019-07-24,2019-09-22,1568630,435983.4000000001,2004613.4,Paid,2019,7,2019,9
Inv-255625,So-185456,C0496,Pun001,2019-03-04,2019-03-19,557550,156114.00000000003,713664.0,Unpaid,2019,3,2019,3
Inv-937330,So-966957,C0155,Kol001,2021-03-27,2021-04-26,1046880,289433.4,1336313.4,Partially Paid,2021,3,2021,4
Inv-648058,So-654788,C0418,Pun001,2021-12-07,2021-12-22,589700,161566.0,751266.0,Paid,2021,12,2021,12
Inv-512649,So-984598,C0178,Kol001,2019-09-11,2019-11-10,1324180,367457.4,1691637.4,Paid,2019,9,2019,11
Inv-539346,So-539297,C0387,Kol001,2023-09-27,2023-11-11,1511630,418953.4000000001,1930583.4,Paid,2023,9,2023,11
Inv-554462,So-612165,C0369,Pun001,2020-12-28,2021-01-12,328500,91980.0,420480.0,Paid,2020,12,2021,1
Inv-732063,So-888788,C0013,Ahm001,2020-01-14,2020-02-13,1017830,284589.4,1302419.4,Paid,2020,1,2020,2
Inv-249800,So-175018,C0290,Ahm001,2020-09-20,2020-10-20,621400,173357.0,794757.0,Paid,2020,9,2020,10
Inv-342910,So-858234,C0081,Hyd001,2021-08-27,2021-09-11,198720,47424.600000000006,246144.6,Paid,2021,8,2021,9
Inv-894990,So-966976,C0398,Hyd001,2022-10-30,2022-11-29,547400,152812.00000000003,700212.0,Paid,2022,10,2022,11
Inv-408444,So-591426,C0209,Chn001,2021-05-04,2021-06-03,51000,9180.0,60180.0,Paid,2021,5,2021,6
Inv-858979,So-941358,C0324,Chn001,2023-01-29,2023-03-15,176840,43571.2,220411.2,Paid,2023,1,2023,3
Inv-217703,So-956277,C0305,Del001,2019-11-29,2019-12-14,686000,163780.0,849780.0,Unpaid,2019,11,2019,12
Inv-522598,So-172749,C0157,Pun001,2024-12-27,2025-01-26,796000,222880.00000000003,1018880.0,Paid,2024,12,2025,1
Inv-208135,So-459051,C0380,Hyd001,2020-11-18,2021-01-02,3171740,875378.2000000001,4047118.2,Paid,2020,11,2021,1
Inv-849408,So-655620,C0076,Chn001,2019-12-30,2020-01-29,2504180,682092.4000000001,3186272.4,Paid,2019,12,2020,1
Inv-707963,So-167943,C0029,Kol001,2023-01-26,2023-03-12,1205960,333142.80000000005,1539102.8,Unpaid,2023,1,2023,3
Inv-693879,So-827597,C0422,Hyd001,2024-01-22,2024-03-22,159300,28674.0,187974.0,Paid,2024,1,2024,3
Inv-780459,So-250418,C0241,Ahm001,2024-11-04,2025-01-03,203400,56952.00000000001,260352.0,Paid,2024,11,2025,1
Inv-883518,So-808678,C0074,Kol001,2022-07-30,2022-09-28,77720,18889.6,96609.6,Unpaid,2022,7,2022,9
Inv-101945,So-701111,C0282,Kol001,2021-05-02,2021-06-01,1089390,302105.2,1391495.2,Partially Paid,2021,5,2021,6
Inv-729183,So-251285,C0394,Hyd001,2019-03-10,2019-04-24,775480,201711.4,977191.4,Paid,2019,3,2019,4
Inv-490111,So-821132,C0264,Pun001,2020-04-26,2020-06-25,1135410,295933.80000000005,1431343.8,Paid,2020,4,2020,6
Inv-337235,So-381903,C0209,Chn001,2023-08-14,2023-09-13,3321690,924964.2,4246654.2,Paid,2023,8,2023,9
Inv-290232,So-885913,C0076,Chn001,2019-03-05,2019-04-04,1734150,476027.0,2210177.0,Partially Paid,2019,3,2019,4
Inv-413103,So-604661,C0077,Del001,2024-05-30,2024-07-29,3919100,1095278.0,5014378.0,Paid,2024,5,2024,7
Inv-779847,So-246951,C0075,Hyd001,2022-01-27,2022-03-13,877660,228478.8,1106138.8,Paid,2022,1,2022,3
Inv-589715,So-652779,C0428,Del001,2023-09-25,2023-11-24,2480,446.4,2926.4,Paid,2023,9,2023,11
Inv-964837,So-245312,C0429,Ahm001,2021-09-10,2021-10-25,2507300,701259.0,3208559.0,Paid,2021,9,2021,10
Inv-622172,So-891156,C0304,Del001,2023-01-26,2023-03-27,2283360,609734.8,2893094.8,Paid,2023,1,2023,3
Inv-423685,So-160403,C0037,Pun001,2022-09-03,2022-10-03,742000,205390.00000000003,947390.0,Paid,2022,9,2022,10
Inv-714675,So-944071,C0131,Hyd001,2022-02-28,2022-03-30,556150,155722.0,711872.0,Partially Paid,2022,2,2022,3
Inv-572402,So-915666,C0099,Pun001,2023-06-01,2023-07-01,1392140,385055.2,1777195.2,Unpaid,2023,6,2023,7
Inv-717549,So-633850,C0122,Kol001,2019-07-18,2019-08-17,1202240,324343.2,1526583.2,Paid,2019,7,2019,8
Inv-537897,So-622591,C0425,Chn001,2023-01-09,2023-02-08,3119780,858000.4000000001,3977780.4,Paid,2023,1,2023,2
Inv-152301,So-681468,C0146,Ahm001,2020-11-09,2021-01-08,596920,157285.60000000003,754205.6,Partially Paid,2020,11,2021,1
Inv-302849,So-436890,C0101,Chn001,2020-08-02,2020-10-01,1429410,377043.8000000001,1806453.8,Unpaid,2020,8,2020,10
Inv-543879,So-936424,C0007,Pun001,2023-11-22,2024-01-06,2453420,683795.6000000001,3137215.6,Unpaid,2023,11,2024,1
Inv-392064,So-668951,C0117,Ahm001,2019-07-18,2019-09-16,767990,211428.20000000004,979418.2,Paid,2019,7,2019,9
Inv-780625,So-501535,C0065,Ahm001,2023-07-30,2023-08-14,1845220,494869.6000000001,2340089.6,Paid,2023,7,2023,8
Inv-598949,So-137655,C0462,Chn001,2021-05-22,2021-06-06,4262200,1187416.0000000002,5449616.0,Paid,2021,5,2021,6
Inv-897884,So-763994,C0251,Chn001,2020-03-25,2020-04-24,689350,190883.00000000003,880233.0,Paid,2020,3,2020,4
Inv-275208,So-845466,C0497,Chn001,2024-07-17,2024-08-31,2566150,713812.0000000001,3279962.0,Unpaid,2024,7,2024,8
Inv-266257,So-949867,C0356,Del001,2019-11-17,2020-01-01,2587380,716628.4000000001,3304008.4,Paid,2019,11,2020,1
Inv-231582,So-229316,C0177,Pun001,2022-12-11,2023-01-25,554970,149814.6,704784.6,Partially Paid,2022,12,2023,1
Inv-137139,So-374860,C0154,Del001,2022-02-14,2022-03-01,420150,117207.0,537357.0,Paid,2022,2,2022,3
Inv-815550,So-624499,C0182,Kol001,2024-08-16,2024-09-30,986130,256373.4,1242503.4,Paid,2024,8,2024,9
Inv-460804,So-539201,C0114,Kol001,2020-12-23,2021-01-22,1339840,372071.20000000007,1711911.2,Partially Paid,2020,12,2021,1
Inv-162400,So-740966,C0286,Chn001,2021-04-18,2021-05-18,288290,60652.2,348942.2,Unpaid,2021,4,2021,5
Inv-334235,So-738753,C0146,Ahm001,2021-01-11,2021-03-12,531360,148364.80000000002,679724.8,Paid,2021,1,2021,3
Inv-163265,So-626944,C0450,Kol001,2020-03-12,2020-04-11,1411290,390492.20000000007,1801782.2,Unpaid,2020,3,2020,4
Inv-336529,So-997393,C0312,Pun001,2023-06-01,2023-07-16,961300,265464.00000000006,1226764.0,Paid,2023,6,2023,7
Inv-764360,So-788382,C0454,Pun001,2021-12-22,2022-01-06,966910,269323.80000000005,1236233.8,Partially Paid,2021,12,2022,1
Inv-169117,So-261411,C0199,Ahm001,2022-04-21,2022-06-05,2366000,660215.0000000001,3026215.0,Paid,2022,4,2022,6
Inv-761167,So-322110,C0155,Kol001,2021-04-23,2021-05-23,960500,240855.00000000003,1201355.0,Paid,2021,4,2021,5
Inv-500318,So-546708,C0138,Hyd001,2020-01-27,2020-02-26,2349260,657606.8,3006866.8,Paid,2020,1,2020,2
Inv-956888,So-548664,C0269,Chn001,2019-07-26,2019-08-10,303290,80582.20000000001,383872.2,Paid,2019,7,2019,8
Inv-164461,So-248109,C0270,Del001,2019-05-08,2019-06-07,790310,221170.80000000005,1011480.8,Paid,2019,5,2019,6
Inv-969624,So-864609,C0476,Del001,2023-10-21,2023-12-20,698000,195440.00000000003,893440.0,Unpaid,2023,10,2023,12
Inv-753889,So-305952,C0197,Ahm001,2020-04-21,2020-06-05,1754800,491344.00000000006,2246144.0,Unpaid,2020,4,2020,6
Inv-269156,So-311459,C0289,Hyd001,2021-06-19,2021-07-04,551700,152716.00000000003,704416.0,Paid,2021,6,2021,7
Inv-226323,So-894030,C0218,Pun001,2023-10-23,2023-11-22,16100,2898.0,18998.0,Paid,2023,10,2023,11
Inv-576793,So-121119,C0038,Del001,2024-08-03,2024-08-18,1042200,282631.0,1324831.0,Partially Paid,2024,8,2024,8
Inv-112122,So-745809,C0397,Ahm001,2023-09-30,2023-10-30,1698310,456345.8000000001,2154655.8,Unpaid,2023,9,2023,10
Inv-926992,So-258534,C0349,Ahm001,2022-12-14,2023-01-13,538900,145022.00000000003,683922.0,Paid,2022,12,2023,1
Inv-464555,So-354512,C0259,Chn001,2024-02-10,2024-02-25,3258590,907781.2,4166371.2,Unpaid,2024,2,2024,2
Inv-871818,So-229921,C0073,Chn001,2020-07-15,2020-08-14,130450,32521.000000000004,162971.0,Partially Paid,2020,7,2020,8
Inv-262548,So-200671,C0499,Pun001,2019-03-09,2019-04-08,971330,262619.4,1233949.4,Unpaid,2019,3,2019,4
Inv-791386,So-816803,C0117,Ahm001,2022-04-17,2022-06-16,734830,203909.4,938739.4,Paid,2022,4,2022,6
Inv-567663,So-339763,C0083,Del001,2019-08-11,2019-09-25,906750,253890.00000000003,1160640.0,Paid,2019,8,2019,9
Inv-886188,So-728464,C0395,Kol001,2024-09-07,2024-10-22,20700,3726.0,24426.0,Paid,2024,9,2024,10
Inv-380381,So-222954,C0207,Kol001,2023-08-10,2023-09-09,1525200,423496.00000000006,1948696.0,Partially Paid,2023,8,2023,9
Inv-818603,So-225647,C0220,Kol001,2022-09-20,2022-11-19,99200,24636.0,123836.0,Paid,2022,9,2022,11
Inv-407990,So-383656,C0009,Ahm001,2019-12-01,2020-01-30,1128180,284552.4,1412732.4,Partially Paid,2019,12,2020,1
Inv-222941,So-707203,C0009,Ahm001,2022-05-10,2022-07-09,3109080,865484.4000000001,3974564.4,Partially Paid,2022,5,2022,7
Inv-806890,So-470506,C0103,Kol001,2023-09-02,2023-10-17,1544440,397619.2,1942059.2,Partially Paid,2023,9,2023,10
Inv-304522,So-986508,C0208,Kol001,2020-02-21,2020-04-06,114150,20547.0,134697.0,Paid,2020,2,2020,4
Inv-120831,So-715718,C0372,Hyd001,2024-03-14,2024-05-13,3701450,1006401.0,4707851.0,Paid,2024,3,2024,5
Inv-575244,So-255142,C0233,Kol001,2019-09-08,2019-10-23,29000,5220.0,34220.0,Unpaid,2019,9,2019,10
Inv-430830,So-787654,C0063,Del001,2022-10-25,2022-11-24,1364600,381368.00000000006,1745968.0,Paid,2022,10,2022,11
Inv-369033,So-603127,C0067,Ahm001,2022-01-17,2022-02-01,1693100,472138.00000000006,2165238.0,Unpaid,2022,1,2022,2
Inv-751067,So-497337,C0086,Ahm001,2023-12-30,2024-02-28,1501800,420504.00000000006,1922304.0,Paid,2023,12,2024,2
Inv-916779,So-243827,C0316,Kol001,2020-03-21,2020-05-05,12960,2332.8,15292.8,Paid,2020,3,2020,5
Inv-975585,So-232361,C0124,Pun001,2023-10-25,2023-12-24,1891210,526107.8,2417317.8,Paid,2023,10,2023,12
Inv-666547,So-849469,C0387,Kol001,2020-12-12,2021-01-26,414650,105497.0,520147.0,Paid,2020,12,2021,1
Inv-691881,So-549080,C0128,Ahm001,2020-11-26,2021-01-25,1358920,377695.6,1736615.6,Unpaid,2020,11,2021,1
Inv-966058,So-463613,C0315,Ahm001,2019-06-13,2019-07-28,1606900,436672.00000000006,2043572.0,Paid,2019,6,2019,7
Inv-752118,So-762152,C0144,Ahm001,2023-03-06,2023-05-05,625000,159250.0,784250.0,Unpaid,2023,3,2023,5
Inv-395704,So-991662,C0175,Kol001,2023-04-25,2023-05-25,1192300,333614.00000000006,1525914.0,Unpaid,2023,4,2023,5
Inv-661378,So-343847,C0390,Del001,2023-10-27,2023-11-26,1509170,416220.6000000001,1925390.6,Paid,2023,10,2023,11
Inv-596854,So-294594,C0177,Pun001,2023-05-07,2023-06-21,738150,185252.0,923402.0,Unpaid,2023,5,2023,6
Inv-357385,So-457254,C0380,Hyd001,2021-07-08,2021-08-22,315220,80709.6,395929.6,Paid,2021,7,2021,8
Inv-675495,So-360444,C0331,Del001,2019-05-27,2019-07-11,4014350,1108523.0000000002,5122873.0,Paid,2019,5,2019,7
Inv-702353,So-183592,C0270,Del001,2024-08-28,2024-09-27,4606700,1282736.0000000002,5889436.0,Paid,2024,8,2024,9
Inv-295243,So-867140,C0155,Kol001,2024-06-08,2024-07-08,3117350,865493.0000000001,3982843.0,Paid,2024,6,2024,7
Inv-205442,So-904910,C0140,Pun001,2024-01-27,2024-03-27,1561500,418765.0,1980265.0,Unpaid,2024,1,2024,3
Inv-830287,So-292390,C0439,Chn001,2021-05-28,2021-06-27,1660850,463773.00000000006,2124623.0,Paid,2021,5,2021,6
Inv-704455,So-959703,C0124,Pun001,2019-08-15,2019-10-14,2576060,715970.8000000002,3292030.8,Paid,2019,8,2019,10
Inv-938859,So-476524,C0483,Del001,2019-07-05,2019-08-04,1583590,442261.20000000007,2025851.2,Paid,2019,7,2019,8
Inv-562147,So-549614,C0090,Del001,2024-02-20,2024-03-06,264150,70137.0,334287.0,Paid,2024,2,2024,3
Inv-218938,So-139165,C0270,Del001,2019-07-20,2019-08-19,582750,157105.00000000003,739855.0,Paid,2019,7,2019,8
Inv-554325,So-352876,C0414,Chn001,2023-04-16,2023-05-16,341750,91490.0,433240.0,Paid,2023,4,2023,5
Inv-391688,So-929026,C0061,Hyd001,2021-11-25,2022-01-09,102150,26227.000000000004,128377.0,Unpaid,2021,11,2022,1
Inv-723369,So-805891,C0491,Chn001,2024-07-16,2024-09-14,845850,236548.00000000003,1082398.0,Unpaid,2024,7,2024,9
Inv-295241,So-754650,C0011,Kol001,2024-04-02,2024-06-01,2667880,731658.4000000001,3399538.4,Partially Paid,2024,4,2024,6
Inv-878131,So-320877,C0192,Del001,2020-11-24,2021-01-08,885040,245772.2,1130812.2,Paid,2020,11,2021,1
Inv-735522,So-606776,C0459,Pun001,2019-03-25,2019-05-09,2677330,740184.4000000001,3417514.4,Paid,2019,3,2019,5
Inv-474679,So-591230,C0386,Del001,2022-06-17,2022-07-17,640840,163111.2,803951.2,Unpaid,2022,6,2022,7
Inv-277979,So-374075,C0325,Kol001,2022-12-11,2023-01-10,620000,173600.0,793600.0,Partially Paid,2022,12,2023,1
Inv-451127,So-546016,C0191,Kol001,2024-12-23,2025-01-22,6072760,1688096.8000000005,7760856.8,Paid,2024,12,2025,1
Inv-407821,So-921772,C0084,Pun001,2019-05-14,2019-07-13,1429160,398468.8000000001,1827628.8,Paid,2019,5,2019,7
Inv-157593,So-606784,C0184,Chn001,2021-03-30,2021-04-14,5361280,1500240.4,6861520.4,Paid,2021,3,2021,4
Inv-780974,So-420817,C0392,Kol001,2020-09-21,2020-11-20,2553830,711739.4000000001,3265569.4,Paid,2020,9,2020,11
Inv-342151,So-825869,C0018,Ahm001,2020-12-19,2021-01-18,883150,247282.00000000003,1130432.0,Paid,2020,12,2021,1
Inv-409595,So-375484,C0322,Ahm001,2020-11-02,2021-01-01,447180,110472.4,557652.4,Paid,2020,11,2021,1
Inv-893592,So-800566,C0377,Chn001,2023-07-13,2023-08-27,26100,4698.0,30798.0,Paid,2023,7,2023,8
Inv-832613,So-161121,C0207,Kol001,2023-11-06,2023-12-06,2127470,594629.6000000001,2722099.6,Partially Paid,2023,11,2023,12
Inv-182983,So-296682,C0486,Pun001,2020-02-14,2020-03-15,620530,151350.40000000002,771880.4,Paid,2020,2,2020,3
Inv-329958,So-536138,C0188,Pun001,2023-09-30,2023-10-30,2166740,598748.2000000001,2765488.2,Unpaid,2023,9,2023,10
Inv-541774,So-200075,C0430,Kol001,2021-09-08,2021-09-23,1682230,461746.4,2143976.4,Paid,2021,9,2021,9
Inv-322664,So-992756,C0165,Del001,2020-06-28,2020-08-27,374240,87963.20000000001,462203.2,Paid,2020,6,2020,8
Inv-946445,So-434106,C0451,Kol001,2021-09-06,2021-10-06,994960,269747.80000000005,1264707.8,Paid,2021,9,2021,10
Inv-861493,So-624289,C0284,Kol001,2024-08-15,2024-10-14,1843720,512359.6,2356079.6,Paid,2024,8,2024,10
Inv-527010,So-594470,C0135,Del001,2024-01-15,2024-03-15,1617140,447545.20000000007,2064685.2,Partially Paid,2024,1,2024,3
Inv-828688,So-640779,C0311,Del001,2021-02-04,2021-03-21,4600390,1275065.2000000002,5875455.2,Paid,2021,2,2021,3
Inv-209548,So-972403,C0291,Hyd001,2022-10-24,2022-11-23,859190,231154.20000000004,1090344.2,Partially Paid,2022,10,2022,11
Inv-243784,So-223743,C0266,Chn001,2021-11-22,2021-12-22,1419980,366246.4,1786226.4,Paid,2021,11,2021,12
Inv-616324,So-585553,C0036,Kol001,2023-02-26,2023-04-27,3272250,915360.0,4187610.0,Paid,2023,2,2023,4
Inv-855477,So-334337,C0065,Ahm001,2021-08-19,2021-09-03,1083100,301818.00000000006,1384918.0,Partially Paid,2021,8,2021,9
Inv-638693,So-883226,C0101,Chn001,2019-03-01,2019-04-30,1312110,363439.8000000001,1675549.8,Paid,2019,3,2019,4
Inv-381831,So-523790,C0002,Hyd001,2022-06-15,2022-07-15,2035940,561959.2000000001,2597899.2,Partially Paid,2022,6,2022,7
Inv-861225,So-271025,C0028,Pun001,2022-10-18,2022-12-02,397820,111337.60000000002,509157.6,Paid,2022,10,2022,12
Inv-682372,So-108459,C0296,Kol001,2021-03-17,2021-05-16,2045840,568991.2000000001,2614831.2,Unpaid,2021,3,2021,5
Inv-655489,So-470928,C0362,Ahm001,2022-04-24,2022-05-09,2179400,590142.0,2769542.0,Paid,2022,4,2022,5
Inv-533077,So-252313,C0084,Pun001,2020-08-18,2020-10-17,1850300,509599.00000000006,2359899.0,Paid,2020,8,2020,10
Inv-311215,So-898926,C0439,Chn001,2024-01-06,2024-02-05,2076650,581462.0,2658112.0,Paid,2024,1,2024,2
Inv-194279,So-123960,C0462,Chn001,2022-04-18,2022-05-03,1031140,285960.20000000007,1317100.2,Partially Paid,2022,4,2022,5
Inv-293675,So-964969,C0082,Ahm001,2023-09-15,2023-11-14,18000,3240.0,21240.0,Paid,2023,9,2023,11
Inv-841509,So-977846,C0305,Del001,2024-12-07,2024-12-22,468800,102264.0,571064.0,Partially Paid,2024,12,2024,12
Inv-388095,So-427359,C0241,Ahm001,2023-05-07,2023-07-06,78210,17962.800000000003,96172.8,Partially Paid,2023,5,2023,7
Inv-359214,So-132405,C0466,Del001,2023-09-07,2023-10-07,3667700,1021426.0,4689126.0,Paid,2023,9,2023,10
Inv-220498,So-674775,C0109,Chn001,2023-01-15,2023-01-30,1502750,395090.00000000006,1897840.0,Paid,2023,1,2023,1
Inv-729577,So-743253,C0407,Hyd001,2022-01-01,2022-02-15,4324100,1210748.0000000002,5534848.0,Paid,2022,1,2022,2
Inv-708162,So-421199,C0148,Ahm001,2020-04-29,2020-05-14,1875920,507065.6000000001,2382985.6,Paid,2020,4,2020,5
Inv-341435,So-359132,C0290,Ahm001,2019-08-25,2019-09-24,63490,11428.2,74918.2,Paid,2019,8,2019,9
Inv-652864,So-597838,C0107,Del001,2022-09-21,2022-10-21,388700,108836.0,497536.0,Paid,2022,9,2022,10
Inv-663262,So-764295,C0065,Ahm001,2021-09-13,2021-09-28,2751850,769503.0000000001,3521353.0,Partially Paid,2021,9,2021,9
Inv-579905,So-815184,C0273,Kol001,2024-01-29,2024-02-28,2205220,581689.6000000001,2786909.6,Paid,2024,1,2024,2
Inv-883519,So-107281,C0021,Hyd001,2023-07-20,2023-08-04,646900,167212.00000000003,814112.0,Paid,2023,7,2023,8
Inv-920738,So-405028,C0271,Hyd001,2023-07-17,2023-08-16,1002210,249077.80000000005,1251287.8,Paid,2023,7,2023,8
Inv-485594,So-991160,C0114,Kol001,2023-08-09,2023-09-08,811650,212577.00000000003,1024227.0,Partially Paid,2023,8,2023,9
Inv-955975,So-957331,C0049,Kol001,2024-10-18,2024-11-02,790370,206111.60000000003,996481.6,Paid,2024,10,2024,11
Inv-935591,So-536423,C0109,Chn001,2022-12-05,2022-12-20,669000,186330.00000000003,855330.0,Paid,2022,12,2022,12
Inv-244833,So-445040,C0017,Chn001,2022-07-27,2022-08-11,10720,1929.6,12649.6,Paid,2022,7,2022,8
Inv-929499,So-247172,C0499,Pun001,2021-01-09,2021-02-08,1128200,314156.0,1442356.0,Paid,2021,1,2021,2
Inv-915780,So-865096,C0336,Kol001,2020-02-06,2020-02-21,92250,23365.0,115615.0,Paid,2020,2,2020,2
Inv-242282,So-250482,C0146,Ahm001,2021-06-13,2021-08-12,710420,174860.6,885280.6,Partially Paid,2021,6,2021,8
